Data,A,B,BC,NO2,O3
2020-05-08,9.763623188405802,10.041340579710141,1.8093409275362327,,
2020-05-09,5.8879226361031565,6.031374999999999,0.8481105902777785,,
2020-05-10,21.0904415954416,21.289208333333356,1.1716746527777775,,
2020-05-11,26.248485714285714,26.46862499999999,2.77222302276234,,
2020-05-12,31.078149210903867,31.277496522948535,4.548088609182106,,
2020-05-13,16.92057224606579,17.024102920723227,2.0574497202932056,,
2020-05-14,12.881745350500692,12.867260083449255,1.9314232542438234,,
2020-05-15,2.287133333333333,2.1083552631578937,0.9172555844907408,,
2020-05-16,,,1.0000919270833335,,
2020-05-17,46.16333333333335,58.56922222222225,6.565695408950618,,
2020-05-18,41.1440212264151,40.81234117647062,6.511991473765434,,
2020-05-19,15.04654166666667,15.05926388888889,1.2287322048611127,,
2020-05-20,17.454444444444444,17.240599647266322,1.1582127604166672,,
2020-05-21,18.004133611691014,17.93653444676409,1.354230121527781,,
2020-05-22,11.311416666666668,11.323437500000006,1.9128753375771566,,
2020-05-23,1.7935157894736853,1.8532631578947365,0.7595134548611117,,
2020-05-24,2.271829787234039,2.295765957446809,0.6943002604166669,,
2020-05-25,2.666891304347822,2.7589804772234303,0.7988804279749486,,
2020-05-26,5.781893617021278,6.06376595744681,0.9163289062499999,,
2020-05-27,16.396009975062345,17.134745484400682,1.3536709201388917,,
2020-05-28,56.96192160611856,57.162748091603085,8.547262055158164,,
2020-05-29,,,6.878908176866014,,
2020-05-30,,,9.707563060491742,,
2020-05-31,,,8.2000218736892,,
2020-06-01,,,2.4358428626543156,,
2020-06-02,,,1.0010120659722221,,
2020-06-03,,,1.107432204861112,,
2020-06-04,,,0.8750245659722223,,
2020-06-05,,,1.0695085937500004,,
2020-06-06,,,1.1167361400462974,,
2020-06-07,,,0.8645911554783955,,
2020-06-08,,,5.308779937137123,,
2020-06-09,,,2.1181036554783907,,
2020-06-10,,,1.5683732542438305,,
2020-06-11,,,1.1100724826388897,,
2020-06-12,,,4.183237065972228,,
2020-06-13,,,1.7447177341518028,,
2020-06-14,,,0.740149392361112,,
2020-06-15,,,0.8802002604166671,,
2020-06-16,,,1.0523008777006175,,
2020-06-17,,,1.0746176215277776,,
2020-06-18,12.924867256637176,13.032389380530974,1.3470815104166702,,
2020-06-19,6.103960396039605,6.095247524752473,2.120150877700611,,
2020-06-20,,,2.6308103298611076,,
2020-06-21,12.584817813765184,12.750283400809716,3.335997173996922,,
2020-06-22,11.262083333333335,11.453736111111104,3.843348640046303,,
2020-06-23,16.406905109489053,16.59844023323614,3.362158179012354,,
2020-06-24,24.550389972144856,24.66059722222225,3.9722164380577425,,
2020-06-25,16.226874999999968,16.33429166666667,2.8892318262411285,,
2020-06-26,4.700902777777776,4.667083333333337,1.1152304012345684,,
2020-06-27,4.125277777777782,4.329569444444447,1.1152304012345684,,
2020-06-28,4.376828929068152,4.439027777777778,1.1152304012345684,,
2020-06-29,7.632291666666663,7.818625000000006,1.1144791923551176,,
2020-06-30,8.83611111111111,8.784805555555561,1.282147569444447,,
2020-07-01,6.642861111111116,6.933305555555555,0.8160558159722231,,
2020-07-02,11.378164116828923,11.56749652294854,1.486629619984569,,
2020-07-03,21.691027777777766,21.712611111111105,2.070358854166665,,
2020-07-04,16.325763888888893,16.608263888888903,1.7028019483024688,,
2020-07-05,24.459930555555548,24.23401388888887,1.8703257249853873,,
2020-07-06,30.607618384401125,30.23488888888888,2.6927309895833345,,
2020-07-07,15.265069444444425,15.150527777777759,1.3579962027201427,,
2020-07-08,9.384061196105709,9.354569444444428,1.0348885802469128,,
2020-07-09,13.290013888888891,13.459305555555556,2.8645970100308635,,
2020-07-10,44.029943977591,43.68406993006994,5.285181309393979,,
2020-07-11,32.07997222222225,31.723375,3.735375143497362,,
2020-07-12,15.476467315716247,15.357388888888883,1.4516841435185168,,
2020-07-13,15.40327777777778,15.24156944444445,1.53643287037037,,
2020-07-14,12.71052777777778,12.610499999999984,1.561788194444447,,
2020-07-15,13.098597222222214,13.18705555555555,1.0007105324074073,,
2020-07-16,14.899149232914926,15.084291666666662,1.1965571277006168,,
2020-07-17,26.889366715758474,26.555897058823515,3.833592787864682,,
2020-07-18,33.514742698191924,33.040139082058445,3.2378085937499987,,
2020-07-19,25.525319444444428,25.050625000000018,1.9203879726080275,,
2020-07-20,28.772374999999986,28.494277777777803,3.4682750771604964,,
2020-07-21,27.336118980169992,27.361991465149337,5.798120834574265,,
2020-07-22,38.50668984700975,38.259263888888924,14.127125117902265,,
2020-07-23,34.83963838664811,34.54646731571628,2.111125,,
2020-07-24,33.66863128491617,33.29193324061194,2.111125,,
2020-07-25,23.55925000000001,23.424819444444434,2.111125,,
2020-07-26,7.784520166898464,7.752055555555561,2.111125,,
2020-07-27,23.01532959326789,23.01345938375349,3.4636102606951864,,
2020-07-28,15.674666666666642,15.652319444444451,1.9687115909800252,,
2020-07-29,4.2958611111111065,4.517236111111114,0.7430161516853938,,
2020-07-30,3.7811388888888904,3.9116944444444415,0.7566886411516848,,
2020-07-31,2.842047353760443,2.9218915159944343,0.7382479938271598,,
2020-08-01,13.626169916434538,13.565416666666673,1.9183125158564693,,
2020-08-02,15.421303116147323,15.163790209790209,1.899727951388889,,
2020-08-03,22.907980085348484,22.234483568075113,2.863164033564816,,
2020-08-04,14.723862359550553,,1.572404870756175,,
2020-08-05,15.930381895332388,14.022938496583137,1.7020863908178998,,
2020-08-06,19.591954022988492,17.42286733238232,1.8620303626543195,,
2020-08-07,26.132043010752685,23.50386398763526,2.154260416666664,,
2020-08-08,,,1.973573832947531,,
2020-08-09,,,1.8564823688271597,,
2020-08-10,,,4.622557417052469,,
2020-08-11,,,3.4316380787037044,,
2020-08-12,12.36243319268635,10.664489510489513,1.4371979456018524,,
2020-08-13,16.400669456066943,14.296801112656446,1.207547803617571,,
2020-08-14,28.318286908077997,24.968194444444432,,,
2020-08-15,17.00198887343533,14.405527777777788,,,
2020-08-16,7.78432357043235,6.432531293463143,,,
2020-08-17,16.098151260504213,13.485782122905018,,,
2020-08-18,10.171678321678316,8.642795549374126,,,
2020-08-19,13.401587743732588,11.677777777777775,,,
2020-08-20,7.999916550764951,7.180611111111116,,,
2020-08-21,6.697969401947146,6.004255910987484,,,
2020-08-22,11.987768479776843,10.718108484005562,,,
2020-08-23,8.010264255910979,7.179305555555549,,,
2020-08-24,2.680041724617523,2.260375521557719,,,
2020-08-25,4.93915395284327,4.333772538141472,,,
2020-08-26,4.910208913649024,4.172116991643455,,,
2020-08-27,14.948581363004173,13.032267037552167,,,
2020-08-28,31.71723226703757,28.721084840055653,,,
2020-08-29,39.880516039051585,35.07134722222222,,,
2020-08-30,24.33981894150417,20.817930555555556,,,
2020-08-31,3.4043532684283715,2.718706536856746,,,
2020-09-01,5.421592039800998,3.6515083798882655,,,
2020-09-02,9.277921052631585,7.622681388012612,,,
2020-09-03,,,,,
2020-09-04,13.072436974789914,10.525126050420173,,,
2020-09-05,3.514130434782609,2.6121739130434785,,,
2020-09-06,,,,,
2020-09-07,,,,,
2020-09-08,,,,,
2020-09-09,,,,,
2020-09-10,,,,,
2020-09-11,,,,,
2020-09-12,,,,,
2020-09-13,,,,,
2020-09-14,43.873636363636365,39.182,1.4536033840947555,,
2020-09-15,7.1151869158878505,5.8493925233644894,0.7687802045070999,,
2020-09-16,18.156555555555574,15.406888888888878,1.9908451099537023,,
2020-09-17,25.502294853963836,21.47077885952712,2.2298011574074033,,
2020-09-18,40.33560500695408,35.33725000000005,3.5529811342592614,,
2020-09-19,36.91872044506261,31.232541666666684,2.4102968074845674,,
2020-09-20,8.549249999999997,6.855624999999993,0.4519217013888889,,
2020-09-21,2.95925,2.4313472222222217,0.6298717978395066,,
2020-09-22,5.274847222222218,4.447416666666667,1.3336444155092597,,
2020-09-23,3.4843532684283733,2.79302777777778,0.9943943672839498,,
2020-09-24,11.409888579387188,9.270041666666664,1.250092712090627,,
2020-09-25,25.1795,20.431472222222215,2.2158457869080816,,
2020-09-26,30.974422809457618,25.30370833333333,2.961738252314813,,
2020-09-27,45.48373611111111,37.2417222222222,3.232687838517487,,
2020-09-28,33.548701657458544,28.46019337016574,2.0506943909068425,,
2020-09-29,10.10093055555556,7.687458333333324,1.0361778838734574,,
2020-09-30,23.520138888888873,18.705347222222212,1.942201639660499,,
2020-10-01,28.067347222222228,23.578749999999975,2.4639313753858025,,
2020-10-02,45.954902777777725,39.69045833333333,5.528640133101855,,
2020-10-03,19.533361111111113,15.95258333333332,1.0200756944444453,,
2020-10-04,0.39497222222222256,0.2488333333333336,0.2664711605281441,,
2020-10-05,13.891641168289292,10.930598052851181,1.5898239923939457,,
2020-10-06,35.36641666666667,29.815388888888915,4.659913377700608,,
2020-10-07,27.48979166666668,22.407013888888898,2.591081423611109,,
2020-10-08,36.95965277777777,30.617583333333314,2.9002640010252443,,
2020-10-09,14.532597222222229,11.296986111111101,,,
2020-10-10,17.97426388888888,14.071972222222229,,,
2020-10-11,9.980694444444444,7.683708333333325,,,
2020-10-12,9.064722222222212,6.956597222222219,,,
2020-10-13,21.14079166666666,16.56504166666668,,,
2020-10-14,23.050861111111125,18.077347222222205,1.9246895734597131,,
2020-10-15,8.238916666666666,6.189180555555552,1.2586183159722213,,
2020-10-16,6.302869080779948,4.725652777777774,0.9102514660493828,,
2020-10-17,3.8457777777777733,2.7947222222222217,0.9027717013888891,,
2020-10-18,3.5205277777777795,2.451638888888889,0.4310761284722223,,
2020-10-19,7.214200278164109,5.200958333333335,1.0394922067901236,,
2020-10-20,11.397677329624482,8.493250000000007,1.2014588927469143,,
2020-10-21,12.742520891364894,9.440166666666665,1.2154075313807544,,
2020-10-22,3.658970792767735,2.5621279554937413,0.8929595461658834,,
2020-10-23,2.673069444444444,1.8554305555555557,0.876310493827161,,
2020-10-24,9.470763888888897,6.995708333333326,1.2133486111111116,,
2020-10-25,9.167997218358844,6.663458333333338,0.7046793209876543,,
2020-10-26,4.863138888888888,3.521138888888891,1.2140331018518529,,
2020-10-27,8.452360335195532,6.359468531468537,2.2139864099429527,,
2020-10-28,8.484547983310149,6.537760778859532,1.7337118248456793,,
2020-10-29,17.943866481223893,13.739541666666696,1.8058752989969162,,
2020-10-30,3.9325730180806726,2.868623087621699,0.619509288194444,,
2020-10-31,1.9676356050069534,1.319097222222223,0.630350694444445,,
2020-11-01,1.3399860529986058,0.8285097493036209,0.3664736111111111,,
2020-11-02,2.2796527777777778,1.542944444444444,0.5121192901234561,,
2020-11-03,4.274832402234641,3.134638888888889,0.8062816716786185,,
2020-11-04,7.612586926286515,5.60604166666667,1.0260604488078535,,
2020-11-05,4.736097222222223,3.44090277777778,0.7657848958333328,,
2020-11-06,7.302847222222215,5.455597222222224,0.8723214506172853,,
2020-11-07,12.181013888888893,9.22079166666666,1.1371162905092578,,
2020-11-08,13.04579972183589,9.689097222222232,0.8256177662037024,,
2020-11-09,8.446763888888889,6.175388888888882,1.0001105034722224,,
2020-11-10,7.260027777777778,5.265180555555553,1.0541594714506166,,
2020-11-11,14.916592489568842,10.85179415855354,2.1184562500000004,,
2020-11-12,16.233111111111107,11.676694444444456,1.7077431327160522,,
2020-11-13,9.401986111111118,6.730638888888893,1.138409027777779,,
2020-11-14,12.876138888888885,9.28258333333333,0.9306871624228398,,
2020-11-15,14.319125000000005,10.494361111111102,0.8774805555555555,,
2020-11-16,11.842069444444448,9.14972222222222,1.3464155767746917,,
2020-11-17,8.768041044776114,6.142777777777783,0.9784660017010763,,
2020-11-18,1.309076923076923,0.8577435897435899,0.8643844618055563,,
2020-11-19,3.5483983286908085,2.569360222531293,0.938944444444444,,
2020-11-20,4.898136300417245,3.6423194444444436,0.9820388117283944,,
2020-11-21,6.185041782729805,4.524208333333336,0.7523837191358028,,
2020-11-22,5.499874999999999,4.094319444444441,0.41090347222222245,,
2020-11-23,3.765938803894299,2.7741527777777755,0.6856555478341438,,
2020-11-24,4.751396648044695,3.4728472222222178,0.7716578124999992,,
2020-11-25,8.666582984658296,6.4507371349095965,1.097111844135802,,
2020-11-26,14.096689847009738,10.688888888888885,1.6263471450617295,,
2020-11-27,14.557298050139275,11.054930555555565,0.8075553240740746,,
2020-11-28,6.87571030640668,5.050374999999996,0.7401254629629626,,
2020-11-29,8.803969359331477,6.624589707927678,1.9399457561728406,,
2020-11-30,9.174659248956887,7.122350486787207,1.2655305555555543,,
2020-12-01,4.35534075104311,3.2005277777777774,0.9619061631944429,,
2020-12-02,5.012708333333331,3.682111111111111,1.0830001543209895,,
2020-12-03,4.981629526462398,3.517874999999996,1.958488871418588,,
2020-12-04,10.391018131101813,7.779805555555557,0.6682778645833323,,
2020-12-05,2.534839609483964,1.68142259414226,0.4132926504629631,,
2020-12-06,1.2449164345403894,0.8373611111111108,0.9227329089506188,,
2020-12-07,1.2571210013908212,0.8452500000000001,1.25568688271605,,
2020-12-08,5.47809192200557,3.8951111111111123,1.6061584433634495,,
2020-12-09,15.953997214484671,12.047847222222208,1.602872916666669,,
2020-12-10,6.382186629526468,4.64048611111111,1.5788123495613011,,
2020-12-11,9.589416666666665,7.070583333333332,1.5903379629629626,,
2020-12-12,11.47523611111112,8.573569444444454,1.0660802758487649,,
2020-12-13,6.888786610878659,5.027852161785208,0.6095842881944449,,
2020-12-14,3.3711805555555574,2.319305555555555,0.7711141203703697,,
2020-12-15,5.595119214586253,4.040434782608699,1.2934680555555544,,
2020-12-16,8.889986091794158,6.374192200557107,1.652905092592597,,
2020-12-17,5.826958333333339,4.207652777777781,1.3715490740740715,,
2020-12-18,7.275486111111107,5.160945757997215,1.3324206018518516,,
2020-12-19,6.18458970792768,4.379069444444443,0.726888194444444,,
2020-12-20,8.368636995827542,6.04959722222222,0.9550618827160512,,
2020-12-21,16.107176634214195,12.439165507649523,2.5869463252314806,,
2020-12-22,0.7032777777777784,0.4354923717059638,0.7559110339506167,,
2020-12-23,4.679958333333335,3.3486527777777755,0.828362114197532,,
2020-12-24,4.2122638888888915,2.940125000000002,0.5075212962962963,,
2020-12-25,1.2803472222222219,0.7713888888888887,0.20009305555555554,,
2020-12-26,1.7540611961057033,1.1278581363004172,0.5337705342624851,,
2020-12-27,1.8084561891515998,1.177212205270459,0.5601841145833336,,
2020-12-28,2.976127946127946,1.9298993288590616,0.8031879629629626,,
2020-12-29,,,0.8992574845679022,,
2020-12-30,,,0.7541259259259268,,
2020-12-31,,,0.47593142361111074,,
2021-01-01,,,0.26464166666666683,,
2021-01-02,,,0.3502861111111108,,
2021-01-03,,,0.2876336805555559,,
2021-01-04,,,0.6097151909722217,,
2021-01-05,,,1.0564736882716055,,
2021-01-06,,,1.043847067901235,,
2021-01-07,,,1.3100337384259269,,
2021-01-08,,,1.5244643518518513,,
2021-01-09,,,0.7140310185185168,,
2021-01-10,,,0.5791341820987655,10.25878186968839,26.111756373937688
2021-01-11,,,0.897699382716051,11.758907026259761,22.44031227821149
2021-01-12,,,1.2899152391975308,16.001326053042135,26.76809672386893
2021-01-13,,,0.887913657407407,13.61203566121842,22.007052186177724
2021-01-14,,,0.7997381076388892,9.812231759656672,20.64034334763952
2021-01-15,,,0.9113984567901231,10.840042674253185,22.989544807965856
2021-01-16,,,0.7715269290123454,12.25032028469752,26.348113879003538
2021-01-17,,,0.4046550733024695,11.193034825870642,22.999573560767573
2021-01-18,,,0.8217259259259261,10.437884203002145,20.85453895639745
2021-01-19,,,1.1779992561599248,11.941348314606739,18.65860832137733
2021-01-20,,,1.0563912037037038,11.07890624999999,18.917613636363665
2021-01-21,,,0.8825734567901231,12.149244060475157,23.542188624910015
2021-01-22,,,0.9835168209876546,13.063020465772771,23.409244883556852
2021-01-23,,,0.8413764756944441,12.21267705382436,25.824645892351235
2021-01-24,,,0.8143697530864197,12.476983002832872,25.60991501416433
2021-01-25,,,1.858860416666667,17.887312900926545,22.709978617248744
2021-01-26,,,1.6792249999999986,17.178902352102597,22.946258018531704
2021-01-27,,,1.2657958333333328,14.799502133712666,25.359317211948778
2021-01-28,,,1.3386097222222222,16.326405693950157,22.06156583629893
2021-01-29,,,1.14781736111111,14.035117773019278,21.99007851534618
2021-01-30,,,0.6667916666666669,9.184664764621957,21.991298145506402
2021-01-31,,,0.5145458333333338,8.488849431818183,23.76782670454546
2021-02-01,,,1.0572430555555559,10.600859598853882,21.488896848137536
2021-02-02,,,1.1304855709876533,12.160043352601141,21.970664739884377
2021-02-03,16.849043062200945,17.061285714285706,1.9904418794490877,15.977249820014405,23.582577393808492
2021-02-04,11.119615952732646,11.351008771929823,1.0806773148148126,11.494641564083981,23.30050687907312
2021-02-05,11.72753846153847,11.71013966480447,1.2085654320987655,14.578718861209964,26.104555160142333
2021-02-06,12.43001432664757,12.537865329512895,1.0315075617283946,11.053257790368274,29.151699716713868
2021-02-07,4.090682451253479,4.193421418636998,0.43102669753086414,6.176470588235278,24.591248206599722
2021-02-08,5.670599721059976,5.788080667593883,1.1239240740740744,8.275867052023132,22.503251445086697
2021-02-09,4.631893830703013,4.630925925925925,1.170755870020965,8.408613138686123,22.181897810219027
2021-02-10,5.158698140200286,5.150399429386584,1.358515509259259,9.260672514619888,22.218786549707588
2021-02-11,5.264615384615381,5.274022346368714,1.0818171296296302,11.198639942734438,21.94259126700073
2021-02-12,8.37138888888889,8.516736111111117,1.4454681423611098,14.832457386363645,24.090767045454538
2021-02-13,12.854763888888879,13.117468706536847,1.1622215374228384,11.941459957476965,24.79943302622255
2021-02-14,8.127399165507642,8.123902777777785,0.7147486111111118,11.278617248752687,25.82665716322169
2021-02-15,9.615263888888887,9.694589707927687,1.4438205729166675,15.77467482785004,24.4946762589928
2021-02-16,11.092647058823527,11.182755244755253,1.533862856867283,14.831948424068761,26.259169054441195
2021-02-17,14.516928471248237,14.723366058906043,1.7619348668981465,18.107934238741933,26.926876340243012
2021-02-18,15.610055865921789,15.799468531468525,1.7389808641975306,16.28479033404408,30.438024164889796
2021-02-19,15.618255131964819,15.924562682215742,1.6329083622685179,17.331461483081352,32.13246940244784
2021-02-20,10.477671809256659,10.628737727910247,0.9958121141975314,13.339456754824873,30.26404574696209
2021-02-21,7.145829787234039,7.337329545454543,0.5809604745370379,9.78102084831057,28.866786484543503
2021-02-22,8.884733146067422,9.063823529411764,0.9261236111111123,11.444396859386144,26.173233404710892
2021-02-23,12.275747126436764,12.489470672389125,1.0496319444444437,13.183479532163743,28.596929824561396
2021-02-24,16.34041134751775,16.604398868458297,1.3987187499999996,14.216105941302793,24.171367215461682
2021-02-25,9.603608391608395,9.841578212290496,1.4128437500000004,13.455380200860855,22.91585365853657
2021-02-26,3.7228072625698316,3.7845479833101536,1.1503847222222232,13.093638313080758,24.68091493924231
2021-02-27,2.966416666666667,2.9985416666666644,0.8093722222222234,11.687393767705373,25.678753541076492
2021-02-28,4.802675070028015,4.8859776536312856,0.5172805555555559,9.457275985663086,22.934838709677383
2021-03-01,5.221321279554942,5.322614742698188,1.4708742283950653,14.418220640569396,19.047686832740222
2021-03-02,12.817888888888895,13.099069444444456,2.956309799382718,19.179371877230537,17.79436117059243
2021-03-03,10.735076495132123,10.900139082058411,2.3239234567901215,17.521362668559252,18.784386089425126
2021-03-04,3.1552294853963847,3.2218472222222236,0.7243209876543204,9.231834403997128,21.746823697359048
2021-03-05,4.544937413073711,4.5293045897079285,1.0976685763888894,10.95325697924123,21.1593414459556
2021-03-06,11.928609179415858,12.353059805285106,0.9631049382716049,12.507697841726603,24.665827338129507
2021-03-07,2.7875660639777475,2.816439499304591,0.3933909722222218,5.940899357601715,23.07273376159885
2021-03-08,5.66436111111111,5.7204450625869265,1.0954409722222218,10.505225483178238,22.785826771653547
2021-03-09,9.049554937413067,9.204944444444443,1.4818604166666667,13.904928571428588,21.67264285714287
2021-03-10,17.81304469273744,18.374608938547492,1.7355319444444468,15.814764621968608,24.41661911554921
2021-03-11,10.878036211699168,11.228997214484664,1.0907729166666669,13.350464617583988,27.585775553967103
2021-03-12,11.919749652294861,12.170069541029227,0.8620993055555557,13.588920863309372,28.394964028776904
2021-03-13,12.910375521557713,13.249694019471473,0.824854861111111,11.536845878136203,29.93899641577058
2021-03-14,13.682680555555574,13.989652777777767,0.860021527777779,11.222815884476539,30.158555956678725
2021-03-15,11.398664812239208,11.610041724617533,1.5856263020833337,17.17701232777373,27.430601885424213
2021-03-16,18.250807799442892,18.634353268428356,1.3198597993827146,13.588119533527692,26.996793002915492
2021-03-17,15.092002781641172,15.281905424200284,1.5097416084729998,15.073218142548589,25.513246940244798
2021-03-18,14.703546592489554,15.021583333333343,1.248076003086421,15.703249097472916,27.015812274368205
2021-03-19,2.5606397774687073,2.5888038942976372,0.7636645031679806,9.666570812365205,23.276779295470888
2021-03-20,3.834875000000002,3.9529763560500717,0.6627412152777776,9.82088150289017,25.403901734104025
2021-03-21,15.772614742698202,16.077802503477038,1.2390798611111105,15.123060188542423,29.95562001450323
2021-03-22,15.220333796940185,15.571627260083456,1.6294107081977396,11.654407294832824,19.819604863221876
2021-03-23,14.211265646731576,14.540152990264263,1.8720492187499997,17.7375,23.583333333333332
2021-03-24,14.339388888888893,14.851458333333337,1.4992084876543228,18.349999999999998,28.145833333333332
2021-03-25,6.891952580195256,7.0877885952712125,0.9705731225198408,12.575000000000003,25.870833333333326
2021-03-26,16.190167130919214,16.565535465924892,1.6630572916666684,19.175,26.025000000000002
2021-03-27,20.23158553546594,20.51424200278162,2.292521044982736,19.54583333333333,27.379166666666663
2021-03-28,9.370208623087619,9.575841446453405,0.7600141203703692,15.344970414201178,29.282840236686393
2021-03-29,9.179233983286906,9.179707927677335,1.2726297086272786,15.447305389221556,23.519760479041913
2021-03-30,6.991155988857946,7.106481223922114,1.4064966411860094,11.341666666666665,20.372222222222216
2021-03-31,14.450181311018122,14.617552155771904,1.8228697627314807,15.684722222222222,23.387500000000003
2021-04-01,11.806307692307696,11.908083916083914,2.436728096064813,15.175177304964544,21.14326241134752
2021-04-02,3.739205020920501,3.7293045897079287,0.47576165123456804,7.73680555555555,27.053472222222226
2021-04-03,3.7693871866295217,3.776300417246177,0.6773261574074066,7.789583333333336,22.81875000000001
2021-04-04,1.9606527777777734,1.9470138888888922,0.3185701388888893,6.747595118449389,25.98047379755928
2021-04-05,2.7046327683615803,2.7210169491525433,0.7327777777777775,8.565736766809733,22.61981402002864
2021-04-06,5.54752447552447,5.639762237762236,1.265332026373284,11.53945578231293,20.862939297124637
2021-04-07,2.1594125874125876,2.1270571827057188,0.8531136574074087,10.192048710601716,22.90472779369631
2021-04-08,2.467482517482515,2.467020979020979,0.8391745370370371,10.137428977272723,22.85326704545455
2021-04-09,8.396689944134081,8.523384615384613,1.2149115547839517,13.15539007092198,24.309361702127678
2021-04-10,20.15114047287899,20.548762169680135,2.189159413580247,15.779369627507165,24.13832378223494
2021-04-11,19.136499999999998,19.330876216968004,2.0465984664351815,16.31217081850534,27.413451957295333
2021-04-12,10.473969359331463,10.524583333333341,1.3696914728682177,17.012410841654777,27.89671897289586
2021-04-13,11.413036211699168,5.828328690807797,,11.963623292595251,23.485549964054645
2021-04-14,5.7416666666666645,4.705271210013908,,12.01846814602723,22.909019327129542
2021-04-15,4.681474269819193,10.668873435326837,,11.238956397426742,23.70300214438884
2021-04-16,10.476866295264625,18.4875138888889,,13.72330235882772,25.739599714081464
2021-04-17,18.23211404728789,4.548233657858135,,15.37541218637992,26.370465949820822
2021-04-18,4.422517385257304,2.5987604456824536,,8.946652267818573,26.23758099352048
2021-04-19,2.5936161335187737,4.779138888888891,,10.44366499642089,21.787616320687174
2021-04-20,4.763611111111107,1.9661474269819186,,11.64716031631918,22.366930265995702
2021-04-21,2.0032823365785797,2.3355972222222228,,8.859433962264145,22.924020319303327
2021-04-22,2.4906111111111104,13.252406119610562,,11.911722141823473,21.457235890014505
2021-04-23,13.116225626740944,23.88173852573018,,15.523614110871149,19.693160547156214
2021-04-24,23.62904033379694,16.85727399165506,,16.903517587939717,21.592964824120585
2021-04-25,16.937385257301806,22.56618055555558,,13.970237239396106,20.480158159597412
2021-04-26,26.769986091794163,8.764798331015301,,17.621808898614166,22.15798687089717
2021-04-27,8.585090403337974,14.238833333333345,,11.820217391304356,24.399565217391295
2021-04-28,14.014069444444447,9.65513513513513,,15.282724014336916,26.400788530465928
2021-04-29,9.49250965250964,,,13.315930485155684,20.136784938450397
2021-04-30,,,,12.342462845010614,21.397027600849277
2021-05-01,,,,10.38496079828937,22.620669992872422
2021-05-02,,,,11.677346506704307,26.23549752999295
2021-05-03,,,,18.18474576271186,19.662358757062137
2021-05-04,,,,22.09759036144579,17.853295535081514
2021-05-05,,,,22.241325811001406,18.14915373765872
2021-05-06,,,,16.013144876325075,22.624028268551264
2021-05-07,,,,11.899361702127656,22.349929078014146
2021-05-08,,,,10.54456981664315,21.240409026798318
2021-05-09,,,,7.641025641025636,23.67300569800572
2021-05-10,,,,14.268282252316453,19.89208838203847
2021-05-11,,,,16.651541218637995,17.82695340501793
2021-05-12,,,,14.220815450643792,17.357725321888392
2021-05-13,,,,14.104304869442519,20.475158786167945
2021-05-14,,,,13.514133522727256,20.238210227272727
2021-05-15,,,,10.794625176803383,23.285502121640718
2021-05-16,,,,11.017814052519512,25.527679205109997
2021-05-17,,,,14.721829971181549,20.82250712250709
